titulo,tematica,categoria,fecha,publico,"foto",lugar,localidad,idProvincia,provincia,calle,link
MUSEO DE LA EVOLUCIÓN HUMANA (Burgos). EXPOSICIÓN TEMPORAL: 'UN MAMUT EN BURGOS',Exposición,Exposiciones,15/09/2023,Todos los públicos,"https://datosabiertos.jcyl.es/web/jcyl/binarios/972/224/Exposici%C3%B3n%20Arts%20Books.%20Espacios%20para%20la%20creaci%C3%B3n%20y%20el%20pensamiento,0.jpeg?blobheader=image%2Fjpeg&amp,blobheadername1=Cache-Control&amp,blobheadername2=Expires&amp,blobheadername3=Site&amp,blobheadervalue1=no-store%2Cno-cache%2Cmust-revalidate&amp,blobheadervalue2=0&amp,blobnocache=true",Museo de la Evolución Humana,Burgos,9,Burgos,Paseo Sierra de Atapuerca s/n.,https://bibliotecas.jcyl.es/web/jcyl/BibliotecaCastillaYLeon/es/Plantilla100Detalle/1284316773345/Evento/1285340834443/Comunicacion
Mañanas de película. Ciclo 'Maldito parné',Cine o audiovisual,Cine,11/01/2024,Adultos,"https://datosabiertos.jcyl.es/web/jcyl/binarios/811/845/ma%C3%B1anas%20de%20pelicula.jpg?blobheader=image%2Fjpeg&amp,blobheadername1=Cache-Control&amp,blobheadername2=Expires&amp,blobheadername3=Site&amp,blobheadervalue1=no-store%2Cno-cache%2Cmust-revalidate&amp,blobheadervalue2=0&amp,blobnocache=true",Biblioteca de Castilla y León,Valladolid,47,Valladolid,Plaza de la Trinidad,https://bibliotecas.jcyl.es/web/jcyl/BibliotecaCastillaYLeon/es/Plantilla100Detalle/1284316773345/Evento/1285344113406/Comunicacion
Mañanas de película. Ciclo 'Maldito parné',Cine o audiovisual,Cine,18/01/2024,Adultos,"https://datosabiertos.jcyl.es/web/jcyl/binarios/811/845/ma%C3%B1anas%20de%20pelicula.jpg?blobheader=image%2Fjpeg&amp,blobheadername1=Cache-Control&amp,blobheadername2=Expires&amp,blobheadername3=Site&amp,blobheadervalue1=no-store%2Cno-cache%2Cmust-revalidate&amp,blobheadervalue2=0&amp,blobnocache=true",Biblioteca de Castilla y León,Valladolid,47,Valladolid,Plaza de la Trinidad,https://bibliotecas.jcyl.es/web/jcyl/BibliotecaCastillaYLeon/es/Plantilla100Detalle/1284316773345/Evento/1285344116425/Comunicacion
Exposición 'Arts Books. Espacio para la creación y el pensamiento',Exposición,Exposiciones,10/10/2023,Todos los públicos,"https://datosabiertos.jcyl.es/web/jcyl/binarios/972/224/Exposici%C3%B3n%20Arts%20Books.%20Espacios%20para%20la%20creaci%C3%B3n%20y%20el%20pensamiento,0.jpeg?blobheader=image%2Fjpeg&amp,blobheadername1=Cache-Control&amp,blobheadername2=Expires&amp,blobheadername3=Site&amp,blobheadervalue1=no-store%2Cno-cache%2Cmust-revalidate&amp,blobheadervalue2=0&amp,blobnocache=true",Fundación Instituto Castellano y Leonés de la Lengua. Palacio de la Isla,Burgos,9,Burgos,Paseo de la Isla,https://cultura.jcyl.es/web/jcyl/Cultura/es/Plantilla100Detalle/1284282053297/Evento/1285323364318/Comunicacion
Lettering mandarín,Taller,Otros,16/03/2024,Todos los públicos,"https://datosabiertos.jcyl.es/web/jcyl/binarios/441/719/cartel%20lettering%20mandarin%20-%20copia.jpg?blobheader=image%2Fjpeg&amp,blobheadername1=Cache-Control&amp,blobheadername2=Expires&amp,blobheadername3=Site&amp,blobheadervalue1=no-store%2Cno-cache%2Cmust-revalidate&amp,blobheadervalue2=0&amp,blobnocache=true",Biblioteca Pública de León,León,24,León,C/ Santa Nonia,https://bibliotecas.jcyl.es/web/jcyl/BibliotecaLeon/es/Plantilla100Detalle/1284347467567/Evento/1285095696542/Comunicacion
Lettering mandarín,Taller,Otros,17/02/2024,Todos los públicos,"https://datosabiertos.jcyl.es/web/jcyl/binarios/441/719/cartel%20lettering%20mandarin%20-%20copia.jpg?blobheader=image%2Fjpeg&amp,blobheadername1=Cache-Control&amp,blobheadername2=Expires&amp,blobheadername3=Site&amp,blobheadervalue1=no-store%2Cno-cache%2Cmust-revalidate&amp,blobheadervalue2=0&amp,blobnocache=true",Biblioteca Pública de León,León,24,León,C/ Santa Nonia,https://bibliotecas.jcyl.es/web/jcyl/BibliotecaLeon/es/Plantilla100Detalle/1284347467567/Evento/1285095696542/Comunicacion
Lectura dramatizada,Taller,Otros,08/01/2024,Adultos,"https://datosabiertos.jcyl.es/web/jcyl/binarios/76/463/web,5.jpg?blobheader=image%2Fjpeg&amp,blobheadername1=Cache-Control&amp,blobheadername2=Expires&amp,blobheadername3=Site&amp,blobheadervalue1=no-store%2Cno-cache%2Cmust-revalidate&amp,blobheadervalue2=0&amp,blobnocache=true",Biblioteca Pública de Segovia,Segovia,40,Segovia,C/ Los Procuradores de la Tierra,https://bibliotecas.jcyl.es/web/jcyl/BibliotecaSegovia/es/Plantilla100Detalle/1284347869361/Evento/1285344491385/Comunicacion
Kamishibai,Cuentacuentos,Libros y Lectura,11/01/2024,Público infantil,"https://datosabiertos.jcyl.es/web/jcyl/binarios/158/168/kamishibai-2017-750x797.jpg?blobheader=image%2Fjpeg&amp,blobheadername1=Cache-Control&amp,blobheadername2=Expires&amp,blobheadername3=Site&amp,blobheadervalue1=no-store%2Cno-cache%2Cmust-revalidate&amp,blobheadervalue2=0&amp,blobnocache=true",Biblioteca Pública de León,León,24,León,C/ Santa Nonia,https://bibliotecas.jcyl.es/web/jcyl/BibliotecaLeon/es/Plantilla100Detalle/1284347467567/Evento/1285107374912/Comunicacion
Jugando con los cuentos: ¿Qué le pasa a Nicolás?,Cuentacuentos,Libros y Lectura,30/01/2024,Público infantil,"https://datosabiertos.jcyl.es/web/jcyl/binarios/453/452/minilectores.jpg?blobheader=image%2Fjpeg&amp,blobheadername1=Cache-Control&amp,blobheadername2=Expires&amp,blobheadername3=Site&amp,blobheadervalue1=no-store%2Cno-cache%2Cmust-revalidate&amp,blobheadervalue2=0&amp,blobnocache=true",Biblioteca de Castilla y León,Valladolid,47,Valladolid,Plaza de la Trinidad,https://bibliotecas.jcyl.es/web/jcyl/BibliotecaCastillaYLeon/es/Plantilla100Detalle/1284316773345/Evento/1285340859701/Comunicacion
Jugando con los cuentos: Un invierno equivocado,Cuentacuentos,Libros y Lectura,09/01/2024,Público infantil,"https://datosabiertos.jcyl.es/web/jcyl/binarios/453/452/minilectores.jpg?blobheader=image%2Fjpeg&amp,blobheadername1=Cache-Control&amp,blobheadername2=Expires&amp,blobheadername3=Site&amp,blobheadervalue1=no-store%2Cno-cache%2Cmust-revalidate&amp,blobheadervalue2=0&amp,blobnocache=true",Biblioteca de Castilla y León,Valladolid,47,Valladolid,Plaza de la Trinidad,https://bibliotecas.jcyl.es/web/jcyl/BibliotecaCastillaYLeon/es/Plantilla100Detalle/1284316773345/Evento/1285340834443/Comunicacion
Jugando con los cuentos: La Isla de los Mocos,Cuentacuentos,Libros y Lectura,23/01/2024,Público infantil,"https://datosabiertos.jcyl.es/web/jcyl/binarios/453/452/minilectores.jpg?blobheader=image%2Fjpeg&amp,blobheadername1=Cache-Control&amp,blobheadername2=Expires&amp,blobheadername3=Site&amp,blobheadervalue1=no-store%2Cno-cache%2Cmust-revalidate&amp,blobheadervalue2=0&amp,blobnocache=true",Biblioteca de Castilla y León,Valladolid,47,Valladolid,Plaza de la Trinidad,https://bibliotecas.jcyl.es/web/jcyl/BibliotecaCastillaYLeon/es/Plantilla100Detalle/1284316773345/Evento/1285340851174/Comunicacion
Jugando con los cuentos: El día en que llegaste,Cuentacuentos,Libros y Lectura,16/01/2024,Público infantil,"https://datosabiertos.jcyl.es/web/jcyl/binarios/453/452/minilectores.jpg?blobheader=image%2Fjpeg&amp,blobheadername1=Cache-Control&amp,blobheadername2=Expires&amp,blobheadername3=Site&amp,blobheadervalue1=no-store%2Cno-cache%2Cmust-revalidate&amp,blobheadervalue2=0&amp,blobnocache=true",Biblioteca de Castilla y León,Valladolid,47,Valladolid,Plaza de la Trinidad,https://bibliotecas.jcyl.es/web/jcyl/BibliotecaCastillaYLeon/es/Plantilla100Detalle/1284316773345/Evento/1285340845567/Comunicacion
Exposición: 'El misterio de las cosas',Exposición,Exposiciones,13/12/2023,Todos los públicos,"https://datosabiertos.jcyl.es/web/jcyl/binarios/631/235/00,110.jpg?blobheader=image%2Fjpeg&amp,blobheadername1=Cache-Control&amp,blobheadername2=Expires&amp,blobheadername3=Site&amp,blobheadervalue1=no-store%2Cno-cache%2Cmust-revalidate&amp,blobheadervalue2=0&amp,blobnocache=true",Museo de Palencia,Palencia,34,Palencia,Plaza del Cordón,https://cultura.jcyl.es/web/jcyl/Cultura/es/Plantilla100Detalle/1284282053297/Evento/1285341759801/Comunicacion
Exposición de escultura 'Bosque ferroso' de Carlos Mediavilla.,Exposición,Exposiciones,03/01/2024,Todos los públicos,"https://datosabiertos.jcyl.es/web/jcyl/binarios/132/840/BPA%20AG%20Exposicion%20Escultura%20Bosque%20Ferroso%20%20Imagen%20Evento.jpg?blobheader=image%2Fjpeg&amp,blobheadername1=Cache-Control&amp,blobheadername2=Expires&amp,blobheadername3=Site&amp,blobheadervalue1=no-store%2Cno-cache%2Cmust-revalidate&amp,blobheadervalue2=0&amp,blobnocache=true",Biblioteca Pública de Palencia,Palencia,34,Palencia,C/ Eduardo Dato,https://bibliotecas.jcyl.es/web/jcyl/BibliotecaPalencia/es/Plantilla100Detalle/1284355840201/Evento/1285123366015/Comunicacion
Exposición de enero,Exposición,Exposiciones,02/01/2024,Adultos,"https://datosabiertos.jcyl.es/web/jcyl/binarios/362/441/Agenda_Exposici%C3%B3nDecoraci%C3%B3nTratamiento.jpg?blobheader=image%2Fjpeg&amp,blobheadername1=Cache-Control&amp,blobheadername2=Expires&amp,blobheadername3=Site&amp,blobheadervalue1=no-store%2Cno-cache%2Cmust-revalidate&amp,blobheadervalue2=0&amp,blobnocache=true",Biblioteca Pública de Ávila,Ávila,5,Ávila,Plaza de la Catedral,https://bibliotecas.jcyl.es/web/jcyl/BibliotecaAvila/es/Plantilla100Detalle/1284347540032/Evento/1285347025784/Comunicacion
Exposición de acuarelas: 'Paisajes de Castilla' de Santiago Izquierdo.,Exposición,Exposiciones,02/01/2024,Todos los públicos,"https://datosabiertos.jcyl.es/web/jcyl/binarios/532/910/BPA%20AG%20Exposicion%20Paisajes%20Castilla%20Imagen%20Evento.jpg?blobheader=image%2Fjpeg&amp,blobheadername1=Cache-Control&amp,blobheadername2=Expires&amp,blobheadername3=Site&amp,blobheadervalue1=no-store%2Cno-cache%2Cmust-revalidate&amp,blobheadervalue2=0&amp,blobnocache=true",Biblioteca Pública de Palencia,Palencia,34,Palencia,C/ Eduardo Dato,https://bibliotecas.jcyl.es/web/jcyl/BibliotecaPalencia/es/Plantilla100Detalle/1284355840201/Evento/1285273816333/Comunicacion
Exposición 'Mitología clásica: un paseo por el Olimpo',Exposición,Exposiciones,23/10/2023,Todos los públicos,"https://datosabiertos.jcyl.es/web/jcyl/binarios/223/407/BSO%20IMG%20EV%202023%20Expo%20Mitolog%C3%ADa.png?blobheader=image%2Fgif&amp,blobheadername1=Cache-Control&amp,blobheadername2=Expires&amp,blobheadername3=Site&amp,blobheadervalue1=no-store%2Cno-cache%2Cmust-revalidate&amp,blobheadervalue2=0&amp,blobnocache=true",Biblioteca Pública de Soria,Soria,42,Soria,C/ Nicolás Rabal,https://bibliotecas.jcyl.es/web/jcyl/BibliotecaSoria/es/Plantilla100Detalle/1284347458759/Evento/1285326266981/Comunicacion
Lettering mandarín,Taller,Otros,20/01/2024,Todos los públicos,"https://datosabiertos.jcyl.es/web/jcyl/binarios/441/719/cartel%20lettering%20mandarin%20-%20copia.jpg?blobheader=image%2Fjpeg&amp,blobheadername1=Cache-Control&amp,blobheadername2=Expires&amp,blobheadername3=Site&amp,blobheadervalue1=no-store%2Cno-cache%2Cmust-revalidate&amp,blobheadervalue2=0&amp,blobnocache=true",Biblioteca Pública de León,León,24,León,C/ Santa Nonia,https://bibliotecas.jcyl.es/web/jcyl/BibliotecaLeon/es/Plantilla100Detalle/1284347467567/Evento/1285095696542/Comunicacion
Escritores rumanos en el exilio. Conferencia,Conferencia,Conferencias y Cursos,15/01/2024,Adultos,"https://datosabiertos.jcyl.es/web/jcyl/binarios/635/68/Ionescu.jpg?blobheader=image%2Fjpeg&amp,blobheadername1=Cache-Control&amp,blobheadername2=Expires&amp,blobheadername3=Site&amp,blobheadervalue1=no-store%2Cno-cache%2Cmust-revalidate&amp,blobheadervalue2=0&amp,blobnocache=true",Biblioteca Pública de Salamanca,Salamanca,37,Salamanca,C/ Compañía,https://bibliotecas.jcyl.es/web/jcyl/BibliotecaSalamanca/es/Plantilla100Detalle/1284353878191/Evento/1285347991898/Comunicacion
Dejarse hablar: enero 2024,Foro o reunión,Conferencias y Cursos,18/01/2024,Adultos,"https://datosabiertos.jcyl.es/web/jcyl/binarios/493/510/Ambos,1.jpg?blobheader=image%2Fjpeg&amp,blobheadername1=Cache-Control&amp,blobheadername2=Expires&amp,blobheadername3=Site&amp,blobheadervalue1=no-store%2Cno-cache%2Cmust-revalidate&amp,blobheadervalue2=0&amp,blobnocache=true",Biblioteca Pública de Salamanca,Salamanca,37,Salamanca,C/ Compañía,https://bibliotecas.jcyl.es/web/jcyl/BibliotecaSalamanca/es/Plantilla100Detalle/1284353878191/Evento/1285347662607/Comunicacion
Dejarse hablar: enero 2024,Foro o reunión,Conferencias y Cursos,11/01/2024,Adultos,"https://datosabiertos.jcyl.es/web/jcyl/binarios/493/510/Ambos,1.jpg?blobheader=image%2Fjpeg&amp,blobheadername1=Cache-Control&amp,blobheadername2=Expires&amp,blobheadername3=Site&amp,blobheadervalue1=no-store%2Cno-cache%2Cmust-revalidate&amp,blobheadervalue2=0&amp,blobnocache=true",Biblioteca Pública de Salamanca,Salamanca,37,Salamanca,C/ Compañía,https://bibliotecas.jcyl.es/web/jcyl/BibliotecaSalamanca/es/Plantilla100Detalle/1284353878191/Evento/1285347662607/Comunicacion
Dejarse hablar: enero 2024,Foro o reunión,Conferencias y Cursos,25/01/2024,Adultos,"https://datosabiertos.jcyl.es/web/jcyl/binarios/493/510/Ambos,1.jpg?blobheader=image%2Fjpeg&amp,blobheadername1=Cache-Control&amp,blobheadername2=Expires&amp,blobheadername3=Site&amp,blobheadervalue1=no-store%2Cno-cache%2Cmust-revalidate&amp,blobheadervalue2=0&amp,blobnocache=true",Biblioteca Pública de Salamanca,Salamanca,37,Salamanca,C/ Compañía,https://bibliotecas.jcyl.es/web/jcyl/BibliotecaSalamanca/es/Plantilla100Detalle/1284353878191/Evento/1285347662607/Comunicacion
Cuentos para bebés: 'Había una vez...',Cuentacuentos,Libros y Lectura,26/01/2024,Público infantil,"https://datosabiertos.jcyl.es/web/jcyl/binarios/989/336/cuentos%20para%20beb%C3%A9s200.jpg?blobheader=image%2Fjpeg&amp,blobheadername1=Cache-Control&amp,blobheadername2=Expires&amp,blobheadername3=Site&amp,blobheadervalue1=no-store%2Cno-cache%2Cmust-revalidate&amp,blobheadervalue2=0&amp,blobnocache=true",Biblioteca de Castilla y León,Valladolid,47,Valladolid,Plaza de la Trinidad,https://bibliotecas.jcyl.es/web/es/bibliotecacastillayleon/rincon-infantil/cuentos-para-bebes-febrero.html
Cuentos para bebés: 'Había una vez...',Cuentacuentos,Libros y Lectura,12/01/2024,Público infantil,"https://datosabiertos.jcyl.es/web/jcyl/binarios/989/336/cuentos%20para%20beb%C3%A9s200.jpg?blobheader=image%2Fjpeg&amp,blobheadername1=Cache-Control&amp,blobheadername2=Expires&amp,blobheadername3=Site&amp,blobheadervalue1=no-store%2Cno-cache%2Cmust-revalidate&amp,blobheadervalue2=0&amp,blobnocache=true",Biblioteca de Castilla y León,Valladolid,47,Valladolid,Plaza de la Trinidad,https://bibliotecas.jcyl.es/web/es/bibliotecacastillayleon/rincon-infantil/cuentos-para-bebes-febrero.html
Cuentos para bebés: 'Había una vez...',Cuentacuentos,Libros y Lectura,19/01/2024,Público infantil,"https://datosabiertos.jcyl.es/web/jcyl/binarios/989/336/cuentos%20para%20beb%C3%A9s200.jpg?blobheader=image%2Fjpeg&amp,blobheadername1=Cache-Control&amp,blobheadername2=Expires&amp,blobheadername3=Site&amp,blobheadervalue1=no-store%2Cno-cache%2Cmust-revalidate&amp,blobheadervalue2=0&amp,blobnocache=true",Biblioteca de Castilla y León,Valladolid,47,Valladolid,Plaza de la Trinidad,https://bibliotecas.jcyl.es/web/es/bibliotecacastillayleon/rincon-infantil/cuentos-para-bebes-febrero.html
Cuentacuentos y actividades 'Los Lucándricos' con Juncal Ayuso Román,Cuentacuentos,Libros y Lectura,20/01/2024,Público infantil,"https://datosabiertos.jcyl.es/web/jcyl/binarios/891/505/Cuentacuentos%20lucandricos%2001-2024%20200x200.png?blobheader=image%2Fgif&amp,blobheadername1=Cache-Control&amp,blobheadername2=Expires&amp,blobheadername3=Site&amp,blobheadervalue1=no-store%2Cno-cache%2Cmust-revalidate&amp,blobheadervalue2=0&amp,blobnocache=true",Biblioteca Pública de Burgos,Burgos,9,Burgos,Plaza San Juan,https://bibliotecas.jcyl.es/web/jcyl/BibliotecaBurgos/es/Plantilla100Detalle/1284353929655/Evento/1285347594029/Comunicacion
Cubilete de Terra Sigillata Hispánica,Exposición,Exposiciones,01/01/2024,Todos los públicos,"https://datosabiertos.jcyl.es/web/jcyl/binarios/599/204/00,3.JPG?blobheader=image%2Fjpeg&amp,blobheadername1=Cache-Control&amp,blobheadername2=Expires&amp,blobheadername3=Site&amp,blobheadervalue1=no-store%2Cno-cache%2Cmust-revalidate&amp,blobheadervalue2=0&amp,blobnocache=true",Museo de Valladolid,Valladolid,47,Valladolid,Plaza de Fabio Nelli,https://cultura.jcyl.es/web/jcyl/Cultura/es/Plantilla100Detalle/1284282053297/Evento/1285345046152/Comunicacion
Cubilete de Terra Sigillata Hispánica,Exposición,Exposiciones,01/01/2024,Todos los públicos,"https://datosabiertos.jcyl.es/web/jcyl/binarios/472/82/00,52.JPG?blobheader=image%2Fjpeg&amp,blobheadername1=Cache-Control&amp,blobheadername2=Expires&amp,blobheadername3=Site&amp,blobheadervalue1=no-store%2Cno-cache%2Cmust-revalidate&amp,blobheadervalue2=0&amp,blobnocache=true",Museo de Valladolid,Valladolid,47,Valladolid,Plaza de Fabio Nelli,https://cultura.jcyl.es/web/jcyl/Cultura/es/Plantilla100Detalle/1284282053297/Evento/1285345054575/Comunicacion
Conciertos y talleres didácticos para bebés,Concierto,Conciertos,29/01/2024,Público infantil,"https://datosabiertos.jcyl.es/web/jcyl/binarios/645/46/concierto%20did%C3%A1ctico.JPG?blobheader=image%2Fjpeg&amp,blobheadername1=Cache-Control&amp,blobheadername2=Expires&amp,blobheadername3=Site&amp,blobheadervalue1=no-store%2Cno-cache%2Cmust-revalidate&amp,blobheadervalue2=0&amp,blobnocache=true",Biblioteca de Castilla y León,Valladolid,47,Valladolid,Plaza de la Trinidad,https://bibliotecas.jcyl.es/web/es/bibliotecacastillayleon/rincon-infantil/concierto-didactico-para-bebes.html
Club Musical de los Martes,Foro o reunión,Conferencias y Cursos,14/11/2023,Adultos,"https://datosabiertos.jcyl.es/web/jcyl/binarios/881/519/BSO%20IMG%20EV%20Club%20Musical.png?blobheader=image%2Fgif&amp,blobheadername1=Cache-Control&amp,blobheadername2=Expires&amp,blobheadername3=Site&amp,blobheadervalue1=no-store%2Cno-cache%2Cmust-revalidate&amp,blobheadervalue2=0&amp,blobnocache=true",Biblioteca Pública de Soria,Soria,42,Soria,C/ Nicolás Rabal,https://bibliotecas.jcyl.es/web/jcyl/BibliotecaSoria/es/Plantilla100Detalle/1284347458759/Evento/1285331082785/Comunicacion
Club Musical de los Martes,Foro o reunión,Conferencias y Cursos,28/11/2023,Adultos,"https://datosabiertos.jcyl.es/web/jcyl/binarios/881/519/BSO%20IMG%20EV%20Club%20Musical.png?blobheader=image%2Fgif&amp,blobheadername1=Cache-Control&amp,blobheadername2=Expires&amp,blobheadername3=Site&amp,blobheadervalue1=no-store%2Cno-cache%2Cmust-revalidate&amp,blobheadervalue2=0&amp,blobnocache=true",Biblioteca Pública de Soria,Soria,42,Soria,C/ Nicolás Rabal,https://bibliotecas.jcyl.es/web/jcyl/BibliotecaSoria/es/Plantilla100Detalle/1284347458759/Evento/1285331082785/Comunicacion
Club Musical de los Martes,Foro o reunión,Conferencias y Cursos,02/04/2024,Adultos,"https://datosabiertos.jcyl.es/web/jcyl/binarios/881/519/BSO%20IMG%20EV%20Club%20Musical.png?blobheader=image%2Fgif&amp,blobheadername1=Cache-Control&amp,blobheadername2=Expires&amp,blobheadername3=Site&amp,blobheadervalue1=no-store%2Cno-cache%2Cmust-revalidate&amp,blobheadervalue2=0&amp,blobnocache=true",Biblioteca Pública de Soria,Soria,42,Soria,C/ Nicolás Rabal,https://bibliotecas.jcyl.es/web/jcyl/BibliotecaSoria/es/Plantilla100Detalle/1284347458759/Evento/1285331082785/Comunicacion
Club Musical de los Martes,Foro o reunión,Conferencias y Cursos,16/04/2024,Adultos,"https://datosabiertos.jcyl.es/web/jcyl/binarios/881/519/BSO%20IMG%20EV%20Club%20Musical.png?blobheader=image%2Fgif&amp,blobheadername1=Cache-Control&amp,blobheadername2=Expires&amp,blobheadername3=Site&amp,blobheadervalue1=no-store%2Cno-cache%2Cmust-revalidate&amp,blobheadervalue2=0&amp,blobnocache=true",Biblioteca Pública de Soria,Soria,42,Soria,C/ Nicolás Rabal,https://bibliotecas.jcyl.es/web/jcyl/BibliotecaSoria/es/Plantilla100Detalle/1284347458759/Evento/1285331082785/Comunicacion
Club Musical de los Martes,Foro o reunión,Conferencias y Cursos,28/05/2024,Adultos,"https://datosabiertos.jcyl.es/web/jcyl/binarios/881/519/BSO%20IMG%20EV%20Club%20Musical.png?blobheader=image%2Fgif&amp,blobheadername1=Cache-Control&amp,blobheadername2=Expires&amp,blobheadername3=Site&amp,blobheadervalue1=no-store%2Cno-cache%2Cmust-revalidate&amp,blobheadervalue2=0&amp,blobnocache=true",Biblioteca Pública de Soria,Soria,42,Soria,C/ Nicolás Rabal,https://bibliotecas.jcyl.es/web/jcyl/BibliotecaSoria/es/Plantilla100Detalle/1284347458759/Evento/1285331082785/Comunicacion
Club Musical de los Martes,Foro o reunión,Conferencias y Cursos,12/12/2023,Adultos,"https://datosabiertos.jcyl.es/web/jcyl/binarios/881/519/BSO%20IMG%20EV%20Club%20Musical.png?blobheader=image%2Fgif&amp,blobheadername1=Cache-Control&amp,blobheadername2=Expires&amp,blobheadername3=Site&amp,blobheadervalue1=no-store%2Cno-cache%2Cmust-revalidate&amp,blobheadervalue2=0&amp,blobnocache=true",Biblioteca Pública de Soria,Soria,42,Soria,C/ Nicolás Rabal,https://bibliotecas.jcyl.es/web/jcyl/BibliotecaSoria/es/Plantilla100Detalle/1284347458759/Evento/1285331082785/Comunicacion
Club Musical de los Martes,Foro o reunión,Conferencias y Cursos,06/02/2024,Adultos,"https://datosabiertos.jcyl.es/web/jcyl/binarios/881/519/BSO%20IMG%20EV%20Club%20Musical.png?blobheader=image%2Fgif&amp,blobheadername1=Cache-Control&amp,blobheadername2=Expires&amp,blobheadername3=Site&amp,blobheadervalue1=no-store%2Cno-cache%2Cmust-revalidate&amp,blobheadervalue2=0&amp,blobnocache=true",Biblioteca Pública de Soria,Soria,42,Soria,C/ Nicolás Rabal,https://bibliotecas.jcyl.es/web/jcyl/BibliotecaSoria/es/Plantilla100Detalle/1284347458759/Evento/1285331082785/Comunicacion
Club Musical de los Martes,Foro o reunión,Conferencias y Cursos,05/03/2024,Adultos,"https://datosabiertos.jcyl.es/web/jcyl/binarios/881/519/BSO%20IMG%20EV%20Club%20Musical.png?blobheader=image%2Fgif&amp,blobheadername1=Cache-Control&amp,blobheadername2=Expires&amp,blobheadername3=Site&amp,blobheadervalue1=no-store%2Cno-cache%2Cmust-revalidate&amp,blobheadervalue2=0&amp,blobnocache=true",Biblioteca Pública de Soria,Soria,42,Soria,C/ Nicolás Rabal,https://bibliotecas.jcyl.es/web/jcyl/BibliotecaSoria/es/Plantilla100Detalle/1284347458759/Evento/1285331082785/Comunicacion
Club Musical de los Martes,Foro o reunión,Conferencias y Cursos,30/04/2024,Adultos,"https://datosabiertos.jcyl.es/web/jcyl/binarios/881/519/BSO%20IMG%20EV%20Club%20Musical.png?blobheader=image%2Fgif&amp,blobheadername1=Cache-Control&amp,blobheadername2=Expires&amp,blobheadername3=Site&amp,blobheadervalue1=no-store%2Cno-cache%2Cmust-revalidate&amp,blobheadervalue2=0&amp,blobnocache=true",Biblioteca Pública de Soria,Soria,42,Soria,C/ Nicolás Rabal,https://bibliotecas.jcyl.es/web/jcyl/BibliotecaSoria/es/Plantilla100Detalle/1284347458759/Evento/1285331082785/Comunicacion
Club Musical de los Martes,Foro o reunión,Conferencias y Cursos,14/05/2024,Adultos,"https://datosabiertos.jcyl.es/web/jcyl/binarios/881/519/BSO%20IMG%20EV%20Club%20Musical.png?blobheader=image%2Fgif&amp,blobheadername1=Cache-Control&amp,blobheadername2=Expires&amp,blobheadername3=Site&amp,blobheadervalue1=no-store%2Cno-cache%2Cmust-revalidate&amp,blobheadervalue2=0&amp,blobnocache=true",Biblioteca Pública de Soria,Soria,42,Soria,C/ Nicolás Rabal,https://bibliotecas.jcyl.es/web/jcyl/BibliotecaSoria/es/Plantilla100Detalle/1284347458759/Evento/1285331082785/Comunicacion
Club Musical de los Martes,Foro o reunión,Conferencias y Cursos,11/06/2024,Adultos,"https://datosabiertos.jcyl.es/web/jcyl/binarios/881/519/BSO%20IMG%20EV%20Club%20Musical.png?blobheader=image%2Fgif&amp,blobheadername1=Cache-Control&amp,blobheadername2=Expires&amp,blobheadername3=Site&amp,blobheadervalue1=no-store%2Cno-cache%2Cmust-revalidate&amp,blobheadervalue2=0&amp,blobnocache=true",Biblioteca Pública de Soria,Soria,42,Soria,C/ Nicolás Rabal,https://bibliotecas.jcyl.es/web/jcyl/BibliotecaSoria/es/Plantilla100Detalle/1284347458759/Evento/1285331082785/Comunicacion
Club Musical de los Martes,Foro o reunión,Conferencias y Cursos,09/01/2024,Adultos,"https://datosabiertos.jcyl.es/web/jcyl/binarios/881/519/BSO%20IMG%20EV%20Club%20Musical.png?blobheader=image%2Fgif&amp,blobheadername1=Cache-Control&amp,blobheadername2=Expires&amp,blobheadername3=Site&amp,blobheadervalue1=no-store%2Cno-cache%2Cmust-revalidate&amp,blobheadervalue2=0&amp,blobnocache=true",Biblioteca Pública de Soria,Soria,42,Soria,C/ Nicolás Rabal,https://bibliotecas.jcyl.es/web/jcyl/BibliotecaSoria/es/Plantilla100Detalle/1284347458759/Evento/1285331082785/Comunicacion
Club Musical de los Martes,Foro o reunión,Conferencias y Cursos,23/01/2024,Adultos,"https://datosabiertos.jcyl.es/web/jcyl/binarios/881/519/BSO%20IMG%20EV%20Club%20Musical.png?blobheader=image%2Fgif&amp,blobheadername1=Cache-Control&amp,blobheadername2=Expires&amp,blobheadername3=Site&amp,blobheadervalue1=no-store%2Cno-cache%2Cmust-revalidate&amp,blobheadervalue2=0&amp,blobnocache=true",Biblioteca Pública de Soria,Soria,42,Soria,C/ Nicolás Rabal,https://bibliotecas.jcyl.es/web/jcyl/BibliotecaSoria/es/Plantilla100Detalle/1284347458759/Evento/1285331082785/Comunicacion
